id,sentence,sent,sentiment_label,sentiment,pos,neg
624f08e58db2b95f0aa538c0,"no, , if it exists, is solely for the benefit of people who are importing from , it doesn't help you in itself",2022-04-07 15:53:09.281000+00:00,neutral,neg,0.49689901712897033,0.5031009828710282
624f0911257a357825689135,for the most part the only reason declaration files exist is so that if you're writing your library in to you don't have to distribute the files,2022-04-07 15:53:53.998000+00:00,slightly_positive,pos,0.6076220323775338,0.3923779676224654
624f0986ddcba117a25c6450,"him, that's too bad then, i'll stick with jsdoc",2022-04-07 15:55:50.482000+00:00,slightly_negative,neg,0.2806047582313594,0.7193952417686404
624f09d98db2b95f0aa53ad9,"it seems like it should be possible for the compilers to support declaration files in is projects, maybe i need to open an issue",2022-04-07 15:57:13.867000+00:00,slightly_negative,neg,0.30822961862587744,0.6917703813741217
624fcaf59bd1c71ecadf061e,"not in the way you’re trying to use them, it’s by design that .d.to doesn’t work as a “companion” file",2022-04-08 05:41:09.491000+00:00,slightly_positive,pos,0.8979190855624111,0.10208091443758861
624fcb15090925231862280e,any such feature request will likely get rejected,2022-04-08 05:41:41.277000+00:00,slightly_positive,pos,0.8245863849280877,0.17541361507191303
6251a505f43b6d783f40d531,i'm almost certain it's already has been rejected ^ this comes up relatively often.,2022-04-09 15:23:49.447000+00:00,slightly_positive,pos,0.8329061901304835,0.16709380986951727
62543d74d1b64840dbad7508,"it seems like the companion file isn't even needed generally (though of course still useful for annotating non-to projects), since tic could just create annotated javascript files -- which would be better.",2022-04-11 14:38:44.115000+00:00,slightly_positive,pos,0.7068754580133612,0.2931245419866409
62548acac61ef0178eb8fe99,"in practice that would mean converting the type information to jsdoc, which would be loss",2022-04-11 20:08:42.806000+00:00,slightly_positive,pos,0.6087002160500841,0.39129978394991516
6257f53b9bd1c71ecaee79a2,"hey everyone, are these two statements equivalent?",2022-04-14 10:19:39.060000+00:00,neutral,neg,0.4436645973031817,0.5563354026968184
625801eee9cb3c52ae643448,how could they ever be ?,2022-04-14 11:13:50.470000+00:00,neutral,neg,0.47204562938956124,0.5279543706104387
62580c60090925231871e613,@keen:matrix.org are they not? what value of foo will they behave differently for?,2022-04-14 11:58:24.314000+00:00,slightly_negative,neg,0.34372499340434703,0.6562750065956536
625819df09092523187202d3,is false if foo is undefined,2022-04-14 12:55:59.822000+00:00,slightly_negative,neg,0.3873239436619726,0.6126760563380279
625819f9e9cb3c52ae646a6e,is roughly or,2022-04-14 12:56:25.763000+00:00,slightly_positive,pos,0.6071428571428572,0.39285714285714274
62581abee9cb3c52ae646c4e,"if foo's type is , seems like they are equivalent in this case.",2022-04-14 12:59:42.671000+00:00,negative,neg,0.08657199123122074,0.9134280087687786
62582efbddcba117a26dccf2,"different version of me, i'm still here.",2022-04-14 14:26:03.199000+00:00,slightly_positive,pos,0.6748407570383608,0.32515924296163856
625f9a8a99d94f5f0caa3cb0,"what is this santa called? [name: string, value: t]",2022-04-20 05:30:50.353000+00:00,slightly_negative,neg,0.3174545681371309,0.6825454318628701
625f9aa1f43b6d783f5b4e44,(named entries in square brackets),2022-04-20 05:31:13.565000+00:00,slightly_positive,pos,0.6678415907914376,0.3321584092085634
625f9ba16b912423208f737c,example:,2022-04-20 05:35:29.328000+00:00,neutral,neg,0.4905303030303032,0.509469696969697
625fa4b7161ffc40d71133a3,"nm, named turned type, kind clumsy for online definitions",2022-04-20 06:14:15.550000+00:00,positive,pos,0.9888040781076571,0.011195921892344285
62600abae9cb3c52ae73763c,"i mean, you don't need to name the table elements, that's optional.  you could just write",2022-04-20 13:29:30.103000+00:00,negative,neg,0.09258584903337208,0.9074141509666287
62600ac98db2b95f0ac5d74a,"the type system doesn't actually use the names, they're just for display",2022-04-20 13:29:45.449000+00:00,neutral,neg,0.4989255104698931,0.501074489530108
6266add89bd1c71eca0a7a11,hi... say i have a type... and i want to extend from it like this... how can i represent it?  i tried this but it didn't work,2022-04-25 14:19:04.397000+00:00,neutral,neg,0.4194943110791214,0.5805056889208777
6266d6059a09ab24f30d7493,what's your opinion about my suggestion?,2022-04-25 17:10:29.592000+00:00,neutral,neg,0.4455454725950542,0.5544545274049464
6266f442ddcba117a289c628,"looking for ideas, trying to have a method decoration state the type signature of the decorated method. i realize the  project has more or less declared ""we're not going to keep operating on an experimental/unstable feature"" so i'm looking for alternatives. i can mentally apply things to the methods but that will be challenging to get others to adopt/maintain. i'm open to crazy ideas that could accomplish this without manual annexation when the needed type information is already so close. if the answer is ""if you controlled the language server"" and there is some recognized way to wrap the to language server in something that could inject type information, i'd be open to that if there was preference that i could follow. (i'm trying to solve this for a larger community of developer, just not in-house projects) dealing with limitations of the system where this code runs but probably large enough to consider code-heavy solutions. (salesforce we framework if anyone cares/has experience)",2022-04-25 19:19:30.056000+00:00,positive,pos,0.9945904009679011,0.005409599032109108
6267793610cfc315bc4e1c9d,"you'd have better luck asking over on discord, this channel is basically dead",2022-04-26 04:46:46.509000+00:00,slightly_negative,neg,0.2950681787918337,0.7049318212081681
6268bb5f46495f47cfb315c0,finally got my to upgrade across the board,2022-04-27 03:41:19.112000+00:00,neutral,neg,0.46598690595328607,0.5340130940467134
6268bb66fa846847c939fab1,is it possible to use the new temple string types on object creation,2022-04-27 03:41:26.659000+00:00,positive,pos,0.9567587054308608,0.04324129456914059
6268bb83d30b6b44ebbf4423,i.e,2022-04-27 03:41:55.939000+00:00,neutral,pos,0.5,0.5
6268bb9510cfc315bc509a8a,looks like you can use mapped types to do this but not at 'creation time',2022-04-27 03:42:13.335000+00:00,neutral,neg,0.48326347173356393,0.5167365282664357
626915d9cd938f6ea21d12d6,@fatcerberus can you provide discord link please? i have a few to questions too,2022-04-27 10:07:21.833000+00:00,slightly_positive,pos,0.6052214294315231,0.39477857056847737
6269163dcd938f6ea21d139a,@shanonjackson does this satisfy your need?,2022-04-27 10:09:01.320000+00:00,neutral,neg,0.49213985910847907,0.5078601408915207
62691bcfd4ef6e15af1c2b33,i'll post here just in case i need to get the keys of an object as a string but when i do i get the error i tried with using but the result is even worse because i get only back. playground:,2022-04-27 10:32:47.051000+00:00,neutral,neg,0.41785607271717795,0.5821439272828226
626938e741f4560c6f733f8d,"i was facing a problem with to type inference - the below, to my surprise, works - but if i change it to following,  produces an error (which makes sense to me) - what is the reason for st behaviour (variable 'p') being allowed??? and what makes it even more confusing is to has inferred types of 'person' and 'it' correctly (as you can see in the images attached in this post) - (playground: )",2022-04-27 12:36:55.918000+00:00,positive,pos,0.9831957388101139,0.01680426118989102
626982089db19366b2010d47,@amatiasq it's linked on the to webster but,2022-04-27 17:48:56.733000+00:00,slightly_positive,pos,0.7421778522217645,0.25782214777823514
626ad0ca89dcc96e9cd933ba,"either there's a bug somewhere or i don't understand distribution conditional types. i have the following types: i get an error on that it doesn't have the required fields for range; but since a null is allowed in the union, a simple should be valid?",2022-04-28 17:37:14.251000+00:00,slightly_positive,pos,0.8236024989859019,0.1763975010140994
626ad0dceaf3267f853718b1,to 4.3.5 if this got picked up by some bugfix,2022-04-28 17:37:32.478000+00:00,neutral,neg,0.41875149371472864,0.5812485062852708
626ad2e146495f47cfb73093,i see no error,2022-04-28 17:46:09.275000+00:00,neutral,neg,0.4595403399569067,0.5404596600430925
626ad36b46495f47cfb73169,"it might be that you have strictnullchecks disabled, in which case the and types basically don't exist",2022-04-28 17:48:27.918000+00:00,slightly_positive,pos,0.8790291278715643,0.12097087212843591
626ad37fa687887f8d7e364a,"ah, it's true that i don't have that enabled",2022-04-28 17:48:47.982000+00:00,slightly_positive,pos,0.6309493546989785,0.3690506453010211
626ad392cd938f6ea22070a0,i didn't realize that would also break those types...,2022-04-28 17:49:06.388000+00:00,slightly_positive,pos,0.7203876901605031,0.27961230983949825
626ad3b69db19366b2039670,i do see that if i replace null with void it reacts as expect,2022-04-28 17:49:42.415000+00:00,slightly_negative,neg,0.26364176264281036,0.7363582373571892
626ad3b8eaf3267f85371e8f,thanks,2022-04-28 17:49:44.040000+00:00,neutral,pos,0.5990990990990991,0.4009009009009008
626ad3bd949ae94006807086,"yeah, without that option, all types implicitly have null and undefined in their domain so the type system just pretends the corresponding unit types don't exist",2022-04-28 17:49:49.847000+00:00,positive,pos,0.9611546847501363,0.038845315249865515
626ad3cb46495f47cfb73256,it's essentially a completely different type checked,2022-04-28 17:50:03.055000+00:00,neutral,pos,0.5372715746594826,0.46272842534051845
626ad3cfbb0de60c7214d46d,notch,2022-04-28 17:50:07.661000+00:00,slightly_positive,pos,0.7812499999999998,0.2187499999999998
626ad3dcfa846847c93e1be9,thanks for the into; really was scratching my head :),2022-04-28 17:50:20.320000+00:00,slightly_negative,neg,0.20592475986249464,0.7940752401375064
626ad3df9db19366b20396bd,n/p,2022-04-28 17:50:23.852000+00:00,neutral,pos,0.5,0.5
626ad3ec41f4560c6f7670bd,bow you might want to move to discord for future questions,2022-04-28 17:50:36.504000+00:00,slightly_positive,pos,0.8586790990948044,0.14132090090519653
